--------------------------------------------------------------------------------
Начало расчёта 11/21/24 23:55:24
Варсия скрипта 116
Ёмкость конденсатора, микроФарад = 1860
Начальное напряжение, Вольт = 430
Общее сопротивление, Ом = 0.5115982024250254
Внешнее сопротивление, Ом = 0.09006881720430107
Сопротивление обмотки, Ом = 0.4215293852207244
Количество витков = 220.0144344027259
  ДИАМЕТР ПРОВОДА, мм = 0.85
Общая длина провода, м = 13.66839557624493
Длина катушки, мм = 41
Внешний диаметр катушки, мм = 25.55
Индуктивность катушки в стартовой позиции, микроГенри = 305.3286162158869
Толщина щёчек внешнего магнитопровода, мм = 0
Толщина корпуса внешнего магнитопровода, мм = 0
Внутренний диаметр катушки, мм = 14
Масса пули без оперения, г = 33.21727649355813
Длина пули, мм = 41
Диаметр пули, мм = 11.5
Глубина отверстия в пуле, мм = 0
Диаметр отверстия, мм = 0
Масса оперения, г = 0
Масса пули вместе с оперением, г = 33.21727649355813
Стартовая позиция пули внутри катушки, мм = -29
Общее время, микросекунд = 1960.000000000004
Интервал расчёта,  микросекунд =20
----- ЭНЕРГИЯ ---------------------------------------------
  Энергия пули начальная, Дж = 45.49895922627803
  Энергия пули  конечная, Дж = 61.29997286737341
  Приращение энергии пули, Дж = 15.80101364109537
  Энергия конденсатора начальная, Дж = 171.957
  Энергия конденсатора  конечная, Дж = 0
  Расход энергии конденсатора, Дж = 171.957
  КПД, % = 9.188933071113928
------ СКОРОСТЬ -------------------------------------------
Начальная скорость пули, м/с = 52.34
Конечная скорость пули, м/с = 60.75235649376028
Максимальая скорость пули, (в катушк), м/с = 61.17062162625529
Средняя сила, Н = 141.1290765735421
Конец расчёта 11/22/24 00:03:27
------------------------------- Data of simulation -------------------------------
Сила тока (А)		Напряжение (В)            Сила (Н)	          Скорость (м/с)	 	Позиция x (мм) 	Время (мкс) 
28.18136847918547	429.6969745324819	5.347324456973276e-010	52.34000000000032	1.0468	20	
55.38015944102853	429.1014889470945	0.006843524364528321	52.34000412046117	2.093600000000006	40	
81.62872487226926	428.2237607226615	0.03262070031880229	52.34002376126485	3.140400082409229	59.99999999999999	
106.9351185132633	427.0739207386479	0.08221538221990887	52.34007326284409	4.187200557634527	80	
131.2982123273799	425.6621120039449	0.1660021824343154	52.34017321214756	5.234002022891408	99.99999999999999	
154.7867126538518	423.9977387496024	0.2861017912304036	52.34034547298375	6.28080548713436	120	
177.3194962828733	422.091077499249	0.4813107081286638	52.3406352683908	7.327612396594034	140	
198.9842565047792	419.9514618379072	0.7114511734063808	52.34106363052551	8.374425101961849	160	
219.7449906832183	417.5886124757221	1.101802372141653	52.34172702168123	9.421246374572361	180	
239.6823367587695	415.0113830482084	1.662910361040953	52.34272825389325	10.46808091500599	200	
258.7181119593969	412.2294678658493	2.275496478169872	52.34409832195323	11.51493548008385	220	
276.9421725433539	409.2515950428025	3.262820346167164	52.34606285408265	12.56181744652292	240	
294.3072019181016	406.0870014737906	4.45933274351565	52.34874780192561	13.60873870360457	260	
310.8645401170591	402.7443720101663	6.020870894065625	52.35237294614551	14.65571365964308	280	
326.6216078059098	399.2323117111781	8.08651872848426	52.35724180932883	15.70276111856599	300	
341.476329293882	395.5605232241471	11.0129820991222	52.36387268534376	16.74990595475256	320	
355.6709761095494	391.7361041261949	14.80910606362176	52.37278919363516	17.79718340845944	339.9999999999999	
368.9933647804119	387.7684335371582	18.75369127077085	52.38408072217116	18.84463919233214	359.9999999999999	
381.3589508974171	383.6677996565408	25.07970498412728	52.39918112029621	19.89232080677557	379.9999999999999	
393.0985059359627	379.4409340013154	34.31698547539833	52.41984325102933	20.94030442918149	399.9999999999999	
404.8505166008823	375.0877026400156	45.3626034254045	52.44715590770316	21.98870129420208	419.9999999999999	
416.1212492444513	370.613280605129	60.6866415193331	52.48369511134985	23.03764441235614	439.9999999999999	
426.7703147372171	366.024352489675	76.94547419415561	52.5300236983483	24.08731831458314	459.9999999999999	
436.6203284564235	361.3295102482081	95.48188716901696	52.58751299141995	25.1379187885501	479.9999999999999	
445.7795037921268	356.5361822504434	118.1379475564544	52.65864341511941	26.1896690483785	500	
454.3297096936182	351.650916554813	145.2116561811588	52.74607481920176	27.24284191668089	520.0000000000001	
462.1687580440687	346.6813600167047	176.8885371085683	52.85257875677947	28.29776341306492	540.0000000000001	
469.5510149126296	341.6324243724829	212.1203841119382	52.98029565985132	29.35481498820051	560.0000000000001	
476.3253361564047	336.5106465643495	250.6626016227005	53.13121869032392	30.41442090139754	580.0000000000002	
482.363868907394	331.3239382965281	289.6190216529852	53.30559723801078	31.47704527520401	600.0000000000002	
487.9112857512815	326.077580385224	323.5052247569354	53.50037854394938	32.54315721996423	620.0000000000003	
493.0835486684641	320.7756067436276	351.7280796394577	53.712152727006	33.61316479084322	640.0000000000003	
497.3537316040442	315.4277171564874	377.9073725723669	53.93968936604723	34.68740784538333	660.0000000000005	
501.4492741944278	310.0357894769774	403.179642816427	54.18244234604823	35.76620163270428	680.0000000000005	
504.8342871554864	304.6074638086388	422.9583464405437	54.43710401075308	36.84985047962525	700.0000000000006	
507.9387998409823	299.1457562834669	438.3774507505988	54.70104946144987	37.93859255984031	720.0000000000006	
510.4541944663014	293.6570015042594	451.8461427987756	54.97310436208954	39.0326135490693	740.0000000000007	
512.4902374405218	288.1463537898451	462.2437589725542	55.25141962918388	40.1320756363111	760.0000000000007	
514.2061399214109	282.6172555111203	471.6914844667476	55.53542333704851	41.23710402889477	780.0000000000008	
515.3512741004264	277.0758439616533	478.3016126265118	55.82340697876535	42.34781249563574	800.0000000000008	
516.2527345337857	271.524739289247	484.469414944005	56.11510423157171	43.46428063521105	820.0000000000008	
516.6571793328981	265.969285748033	489.0186186895111	56.40954054322076	44.58658271984248	840.0000000000009	
